"BindingDB","Host","Guest","pH","Temp","Delta_G0 (kJ/mol)","Delta_H0 (k/mol)","-T Delta_S0 (kJ/mol)","Ligand SMILES","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42","XLogP","Formal Charge","Host SMILES","SlogP (#1)","SMR (#1)","LabuteASA (#1)","TPSA (#1)","AMW (#1)","ExactMW (#1)","NumLipinskiHBA (#1)","NumLipinskiHBD (#1)","NumRotatableBonds (#1)","NumHBD (#1)","NumHBA (#1)","NumAmideBonds (#1)","NumHeteroAtoms (#1)","NumHeavyAtoms (#1)","NumAtoms (#1)","NumStereocenters (#1)","NumUnspecifiedStereocenters (#1)","NumRings (#1)","NumAromaticRings (#1)","NumSaturatedRings (#1)","NumAliphaticRings (#1)","NumAromaticHeterocycles (#1)","NumSaturatedHeterocycles (#1)","NumAliphaticHeterocycles (#1)","NumAromaticCarbocycles (#1)","NumSaturatedCarbocycles (#1)","NumAliphaticCarbocycles (#1)","FractionCSP3 (#1)","Chi0v (#1)","Chi1v (#1)","Chi2v (#1)","Chi3v (#1)","Chi4v (#1)","Chi1n (#1)","Chi2n (#1)","Chi3n (#1)","Chi4n (#1)","HallKierAlpha (#1)","kappa1 (#1)","kappa2 (#1)","kappa3 (#1)","slogp_VSA1 (#1)","slogp_VSA2 (#1)","slogp_VSA3 (#1)","slogp_VSA4 (#1)","slogp_VSA5 (#1)","slogp_VSA6 (#1)","slogp_VSA7 (#1)","slogp_VSA8 (#1)","slogp_VSA9 (#1)","slogp_VSA10 (#1)","slogp_VSA11 (#1)","slogp_VSA12 (#1)","smr_VSA1 (#1)","smr_VSA2 (#1)","smr_VSA3 (#1)","smr_VSA4 (#1)","smr_VSA5 (#1)","smr_VSA6 (#1)","smr_VSA7 (#1)","smr_VSA8 (#1)","smr_VSA9 (#1)","smr_VSA10 (#1)","peoe_VSA1 (#1)","peoe_VSA2 (#1)","peoe_VSA3 (#1)","peoe_VSA4 (#1)","peoe_VSA5 (#1)","peoe_VSA6 (#1)","peoe_VSA7 (#1)","peoe_VSA8 (#1)","peoe_VSA9 (#1)","peoe_VSA10 (#1)","peoe_VSA11 (#1)","peoe_VSA12 (#1)","peoe_VSA13 (#1)","peoe_VSA14 (#1)","MQN1 (#1)","MQN2 (#1)","MQN3 (#1)","MQN4 (#1)","MQN5 (#1)","MQN6 (#1)","MQN7 (#1)","MQN8 (#1)","MQN9 (#1)","MQN10 (#1)","MQN11 (#1)","MQN12 (#1)","MQN13 (#1)","MQN14 (#1)","MQN15 (#1)","MQN16 (#1)","MQN17 (#1)","MQN18 (#1)","MQN19 (#1)","MQN20 (#1)","MQN21 (#1)","MQN22 (#1)","MQN23 (#1)","MQN24 (#1)","MQN25 (#1)","MQN26 (#1)","MQN27 (#1)","MQN28 (#1)","MQN29 (#1)","MQN30 (#1)","MQN31 (#1)","MQN32 (#1)","MQN33 (#1)","MQN34 (#1)","MQN35 (#1)","MQN36 (#1)","MQN37 (#1)","MQN38 (#1)","MQN39 (#1)","MQN40 (#1)","MQN41 (#1)","MQN42 (#1)","XLogP (#1)","Formal Charge (#1)"
"3530_95","BDBM4","BDBM36118",6.9,"25.00 C",-5,-5,8.05,"CCOCCC[NH3+]",-0.3450999999999997,28.865099999999995,44.65245541193558,36.870000000000005,104.17300000000002,104.10699048808999,2,3,4,1,1,0,2,7,21,0,0,0,0,0,0,0,0,0,0,0,0,1,4.943782196396601,2.784457050376173,1.4040302062452235,0.7427992798267443,0.3484617125293379,2.784457050376173,1.4040302062452235,0.7427992798267443,0.3484617125293379,-0.08,6.92,5.92,5.920000000000001,5.733667477162185,19.75852033493841,4.736862953800049,0,13.344558822616634,0,0,0,0,0,0,0,10.470530430962235,0,0,0,13.344558822616634,19.75852033493841,0,0,0,0,10.470530430962235,0,0,0,0,0,6.923737199690624,13.027703587438928,13.151638370425493,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,7,6,0,0,0,0,0,4,3,2,3,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5589999999999999,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_36","BDBM4","BDBM50067723",5,"24.85 C",-4.96,-4.96,13.41,"[NH3+]CCc1ccc(O)cc1",0.1765999999999997,39.56590000000002,60.2954117974989,47.870000000000005,138.18999999999997,138.09134042409,2,4,2,2,1,0,2,10,22,0,0,1,1,0,0,0,0,0,1,0,0,0.25,5.877935015818105,3.3985273933891715,2.270000570804298,1.4017921349133693,0.8667387421873358,3.3985273933891715,2.270000570804298,1.4017921349133693,0.8667387421873358,-1.02,7.091358574610246,3.2248465665342856,1.739178486124621,5.733667477162185,11.65128380075328,6.4208216229260096,0,5.563451491696996,24.26546827384644,0,0,0,0,5.749511833283905,0,10.84019487200289,0,0,0,6.4208216229260096,6.544756405912575,29.828919765543436,0,5.749511833283905,0,10.84019487200289,0,0,0,0,12.13273413692322,17.696185628620217,6.4208216229260096,6.544756405912575,5.749511833283905,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0,10,4,0,0,3,3,0,2,3,2,4,2,0,1,2,2,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,1.43,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3531_4","BDBM4","BDBM50043802",6.9,"25.00 C",-4.8,-4.8,18.992,"CC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O",0.5239999999999998,57.05130000000002,92.71748757956762,86.63,223.22799999999998,223.084457896,5,3,4,3,3,1,5,16,29,1,0,1,1,0,0,0,0,0,1,0,0,0.2727272727272727,8.80478189906232,4.765981041256503,3.4619186363383947,2.0517564130968515,1.3131721528542308,4.765981041256503,3.4619186363383947,2.0517564130968515,1.3131721528542308,-2.0399999999999996,12.03163323782235,5.156923569940716,3.6060455982104496,5.316788604006331,28.131380636132725,16.00989599106965,0,12.487188691387619,24.26546827384644,0,0,0,0,5.749511833283905,0,19.802129157825057,0,5.316788604006331,0,19.386399651764595,0,29.828919765543436,0,5.749511833283905,11.876485017303356,15.529843393687743,4.794537184071822,4.794537184071822,0,0,12.13273413692322,17.696185628620217,13.344558822616634,0,11.791352662431866,0,5.907179729351506,0,5.969305287951849,11,0,0,0,0,0,0,1,0,4,0,16,8,2,0,3,3,0,4,9,5,3,3,0,0,5,2,3,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0.657,0,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_19","BDBM4","BDBM36021",6.9,"24.85 C",-4.8,-4.8,10.995999999999999,"[NH3+]CC(O)c1cccc(O)c1",-0.33249999999999996,40.82170000000002,65.08964554969491,68.10000000000001,154.189,154.08625504409,3,5,2,3,2,0,3,11,23,1,1,1,1,0,0,0,0,0,1,0,0,0.25,6.195392099321141,3.5000963176017352,2.3994594573098236,1.5284210170779606,0.8987325877959105,3.5000963176017352,2.3994594573098236,1.5284210170779606,0.8987325877959105,-1.06,8.040603621730382,3.3659679080000666,1.9291023263065645,5.733667477162185,16.757811195593987,0,0,11.6674178794453,24.26546827384644,0,0,0,0,5.749511833283905,0,15.946722266843596,0,0,0,6.103966387748303,6.544756405912575,29.828919765543436,0,5.749511833283905,0,15.946722266843596,0,0,0,0,12.13273413692322,17.696185628620217,0,0,18.39823462694478,0,0,0,0,8,0,0,0,0,0,0,1,0,2,0,11,5,0,0,3,3,0,2,5,3,5,3,0,1,3,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0.6660000000000001,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_18","BDBM4","BDBM36020",6.9,"24.85 C",-4.1,-4.1,5.96,"COc1ccc(CC[NH3+])cc1O",0.1851999999999998,46.11790000000002,71.7738991414024,57.10000000000001,168.216,168.10190510809,3,4,3,2,2,0,3,12,26,0,0,1,1,0,0,0,0,0,1,0,0,0.3333333333333333,7.208833037092342,3.9275664957516327,2.6097545747435817,1.708715335541072,1.0951935433500415,3.9275664957516327,2.6097545747435817,1.708715335541072,1.0951935433500415,-1.22,8.872764378478664,3.97035601964101,1.887425407112445,10.470530430962235,18.761081342030813,6.4208216229260096,0,5.563451491696996,18.19910120538483,0,0,0,0,11.49902366656781,0,15.57705782580294,0,0,0,6.4208216229260096,13.65455394719011,23.762552697081826,0,11.49902366656781,0,15.57705782580294,0,0,0,0,6.06636706846161,17.696185628620217,6.4208216229260096,13.65455394719011,0,11.49902366656781,0,0,0,9,0,0,0,0,0,0,1,0,2,0,12,6,0,0,3,3,0,3,5,3,4,2,0,1,3,3,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,1.077,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"6_15","BDBM4","BDBM10",6.9,"25.00 C",-4,-4,8.05,"O=C1CCCCN1",0.28650000000000003,26.86069999999999,42.90457261553856,29.1,99.13300000000001,99.068413908,2,1,0,1,1,1,2,7,16,0,0,1,0,1,1,0,1,1,0,0,0,0.8,4.236675415210053,2.6612309264184786,1.8070598116931933,1.1527842468579426,0.7267532105499597,2.6612309264184786,1.8070598116931933,1.1527842468579426,0.7267532105499597,-0.53,4.624559505409582,1.958669537588103,1.1803344211294082,5.316788604006331,12.45193613526408,4.794537184071822,0,19.26246486877803,0,0,0,0,0,0,0,4.794537184071822,0,5.316788604006331,0,19.26246486877803,6.544756405912575,0,0,0,5.907179729351506,5.316788604006331,4.794537184071822,0,0,0,0,12.841643245852019,12.965578028838586,0,0,0,5.907179729351506,0,0,5,0,0,0,0,0,0,0,1,1,0,7,0,1,0,6,0,0,0,3,2,1,1,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0.0459999999999999,0,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_20","BDBM4","BDBM36021",5,"24.85 C",-3.7,-3.7,12.993,"[NH3+]CC(O)c1cccc(O)c1",-0.33249999999999996,40.82170000000002,65.08964554969491,68.10000000000001,154.189,154.08625504409,3,5,2,3,2,0,3,11,23,1,1,1,1,0,0,0,0,0,1,0,0,0.25,6.195392099321141,3.5000963176017352,2.3994594573098236,1.5284210170779606,0.8987325877959105,3.5000963176017352,2.3994594573098236,1.5284210170779606,0.8987325877959105,-1.06,8.040603621730382,3.3659679080000666,1.9291023263065645,5.733667477162185,16.757811195593987,0,0,11.6674178794453,24.26546827384644,0,0,0,0,5.749511833283905,0,15.946722266843596,0,0,0,6.103966387748303,6.544756405912575,29.828919765543436,0,5.749511833283905,0,15.946722266843596,0,0,0,0,12.13273413692322,17.696185628620217,0,0,18.39823462694478,0,0,0,0,8,0,0,0,0,0,0,1,0,2,0,11,5,0,0,3,3,0,2,5,3,5,3,0,1,3,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0.6660000000000001,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_25","BDBM4","BDBM36024",6.9,"24.85 C",-3.5,-3.5,30.098000000000003,"C[NH2+]C[C@H](O)c1cccc(O)c1",-0.38119999999999954,45.78300000000002,71.66455915068686,57.07000000000001,168.21599999999998,168.10190510809,3,4,3,3,2,0,3,12,26,1,0,1,1,0,0,0,0,0,1,0,0,0.3333333333333333,7.06563558732422,3.9856948772552245,2.7547348735743897,1.7139466508391936,1.091409070153902,3.9856948772552245,2.7547348735743897,1.7139466508391936,1.091409070153902,-1.06,9.031407678244971,4.088235211780761,2.2182060707578133,5.316788604006331,23.805483178271174,0,0,11.6674178794453,24.26546827384644,0,0,0,0,5.749511833283905,0,15.529843393687743,0,0,0,6.103966387748303,13.592428388589765,29.828919765543436,0,5.749511833283905,0,15.529843393687743,0,0,0,0,12.13273413692322,17.696185628620217,0,7.04767198267719,18.39823462694478,0,0,0,0,9,0,0,0,0,0,0,1,0,2,0,12,6,0,0,3,3,0,3,5,3,4,3,0,1,3,2,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0.6340000000000001,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3529_26","BDBM4","BDBM36024",5,"24.85 C",-3.2,-3.2,21.991999999999997,"C[NH2+]C[C@H](O)c1cccc(O)c1",-0.38119999999999954,45.78300000000002,71.66455915068686,57.07000000000001,168.21599999999998,168.10190510809,3,4,3,3,2,0,3,12,26,1,0,1,1,0,0,0,0,0,1,0,0,0.3333333333333333,7.06563558732422,3.9856948772552245,2.7547348735743897,1.7139466508391936,1.091409070153902,3.9856948772552245,2.7547348735743897,1.7139466508391936,1.091409070153902,-1.06,9.031407678244971,4.088235211780761,2.2182060707578133,5.316788604006331,23.805483178271174,0,0,11.6674178794453,24.26546827384644,0,0,0,0,5.749511833283905,0,15.529843393687743,0,0,0,6.103966387748303,13.592428388589765,29.828919765543436,0,5.749511833283905,0,15.529843393687743,0,0,0,0,12.13273413692322,17.696185628620217,0,7.04767198267719,18.39823462694478,0,0,0,0,9,0,0,0,0,0,0,1,0,2,0,12,6,0,0,3,3,0,3,5,3,4,3,0,1,3,2,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0.6340000000000001,1,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
"3541_20","BDBM4","BDBM36204",4.05,"25.00 C",,,9.6,"OC(=O)CC1CC2CCC1C2",1.8973,41.19080000000001,66.60288148818373,37.3,154.209,154.099379688,2,1,2,1,1,0,2,11,25,3,3,2,0,2,2,0,0,0,0,2,2,0.8888888888888888,6.623046599465436,4.47235570015556,4.0328021929920705,3.3213470864177284,2.850756448660081,4.47235570015556,4.0328021929920705,3.3213470864177284,2.850756448660081,-0.53,7.137067494977612,2.504549395065785,1.2611173404476965,0,11.075832682792555,4.794537184071822,17.75371813848418,32.10410811463005,0,0,0,0,0,0,0,9.901064578912528,0,0,17.75371813848418,32.10410811463005,0,0,0,0,5.969305287951849,5.106527394840706,4.794537184071822,0,0,0,6.4208216229260096,37.016183007262214,6.4208216229260096,0,0,0,0,0,5.969305287951849,9,0,0,0,0,0,0,0,0,2,0,11,3,1,0,8,0,0,2,4,2,1,1,0,0,2,1,1,0,4,3,0,0,0,2,0,0,0,0,0,3,2,2.7239999999999998,0,"OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O",-13.054800000000023,195.80039999999966,372.1301572506171,474.9000000000001,972.8460000000011,972.3169405200002,30,18,6,18,30,0,30,66,126,30,30,22,0,22,22,0,22,22,0,0,0,1,34.51197296737365,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,21.102097265342508,16.844295392204543,12.671478720786514,8.927761457006977,-1.2000000000000004,52.6198793450158,22.059591241285467,10.009092001682587,0,315.7941385761807,56.84235544560059,0,0,0,0,0,0,0,0,0,148.7598485527333,0,0,0,184.2353536819705,39.641291787077506,0,0,0,0,148.7598485527333,0,0,0,0,0,0,0,39.641291787077506,146.49519330595925,37.740160376011275,0,0,0,36,0,0,0,0,0,0,0,0,18,12,66,24,0,0,48,0,0,6,60,30,18,18,0,0,18,6,0,0,12,30,0,0,0,0,6,0,0,0,16,42,48,-11.796000000000003,0
